imdbId,movie_title,title_year,releaseDate,genres,writers,director_name,sequel,hitFlop,actor_1_name,actor_2_name,actor_3_name,actor_4_name
tt0405024,Hum Kaun Hai?,2004,03-Sep-04,Horror | Drama | Mystery,Talat Rekhi,Ravi Sharma Shankar,0,1,Amitabh Bachchan , Dimple Kapadia , Dharmendra , Moushumi Chatterjee
tt0405046,Insaaf: The Justice,2004,05-Mar-04,Drama,Anant Balani | Chinton Mokashi | Sudhindra Subhash,Shrey Srivastava,0,1,Dino Morea , Namrata Shirodkar , Sanjay Suri , Henna
tt0405266,Raincoat,2004,24-Dec-04,Drama | Romance,"Rituparno Ghosh (original dialogue) | O. Henry (adapted from the story ""Gift of Magi"")",Rituparno Ghosh,0,1,Ajay Devgn , Aishwarya Rai Bachchan , Annu Kapoor , Mouli Ganguly
tt0405507,Murder,2004,02-Apr-04,Drama | Thriller,Anurag Basu | Subodh Chopra (dialogue),Anurag Basu,0,7,Mallika Sherawat , Ashmit Patel , Emraan Hashmi , Kashmira Shah
tt0405508,Rang De Basanti,2006,26-Jan-06,Drama,Renzil D'Silva (screenplay) | Rakeysh Omprakash Mehra (screenplay) | Kamlesh Pandey (story),Rakeysh Omprakash Mehra,0,6,Aamir Khan , Siddharth , Sharman Joshi , Kunal Kapoor
tt0406977,Masti,2004,09-Apr-04,Comedy | Crime | Mystery,Milap Zaveri (screenplay) | Tushar Hiranandani (screenplay) | Milap Zaveri (dialogue),Indra Kumar,0,6,Aftab Shivdasani , Vivek Oberoi , Ritesh Deshmukh , Amrita Rao
tt0408837,Hawas,2004,26-Mar-04,Drama | Romance | Thriller,N/A,Karan Razdan,0,2,Shawar Ali , Tarun Arora , Madina , Meghna Naidu
tt0408976,Krishna Cottage,2004,02-Apr-04,Comedy | Fantasy | Horror,N/A,Santram Varma,0,2,Sohail Khan , Isha Koppikar , Anita Hassandani , Rati Agnihotri
tt0409068,Muskaan,2004,26-Mar-04,Romance,Atul Sharma,Rohit Manash | Rohit Nayyar | Manish Robin | Manish Sharma,0,1,Aftab Shivdasani , Gracy Singh , Parvin Dabas , Gulshan Grover
tt0409527,Shabd,2005,04-Feb-05,Drama,Sutapa Sikdar (dialogue) | Leena Yadav (screenplay) | Leena Yadav (story),Leena Yadav,0,1,Sanjay Dutt , Aishwarya Rai Bachchan , Zayed Khan , Aakash Pandey
tt0409724,Bardaasht,2004,23-Apr-04,Drama,Vikram Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue),Eeshwar Nivas,0,1,Bobby Deol , Lara Dutta , Rahul Dev , Ritesh Deshmukh
tt0410591,Shart: The Challenge,2004,13-Aug-04,Romance,Puri Jagannadh,Puri Jagannadh,0,1,Amrita Arora , Asrani , Snehal Dabi , Vrajesh Hirjee
tt0411815,Run,2004,14-May-04,Action | Comedy | Romance,N. Linguswamy (story) | N. Linguswamy (screenplay) | Kamal Pandey (dialogue),Jeeva,0,2,Abhishek Bachchan , Bhoomika Chawla , Mahesh Manjrekar , Vijay Raaz
tt0414040,Gayab,2004,16-Jul-04,Fantasy,N/A,Prawal Raman,0,3,Rasika Joshi , Tusshar Kapoor , Ikhlaq Khan , Antara Mali
tt0414503,Shaadi Ka Laddoo,2004,23-Apr-04,Comedy,Shashank Dabral,Raj Kaushal,0,2,Sanjay Suri , Mandira Bedi , Aashish Chaudhary , Divya Dutta
tt0414713,Amu,2005,07-Jan-05,Drama,Shonali Bose,Shonali Bose,0,1,Konkona Sen Sharma , Yashpal Sharma , Brinda Karat , Ankur Khanna
tt0414714,Girlfriend,2004,17-Jun-04,Drama,Karan Razdan,Karan Razdan,0,3,Amrita Arora , Shantanu Chappana , Aashish Chaudhary , Isha Koppikar
tt0415003,Garv: Pride and Honour,2004,09-Jul-04,Action | Drama,Anirudh Dhodapkar (dialogue),Puneet Issar,0,3,Salman Khan , Shilpa Shetty , Arbaaz Khan , Farida Jalal
tt0415373,WOH,2004,26-Mar-04,Crime | Drama | Thriller,Suneel Akhttar (dialogues) | Robin Bhatt (story) | Tapan Bhatt (dialogues) | Dev Kohli (lyrics),Raj N. Sippy,0,1,Priyanshu Chatterjee , Cleo Isaacs , Kasam , Ayub Khan
tt0415768,Dus,2005,08-Jul-05,Action | Crime | Thriller,Anubhav Sinha (dialogue) | Vinay | Yash,Anubhav Sinha,0,4,Sanjay Dutt , Sunil Shetty , Abhishek Bachchan , Zayed Khan
tt0415908,Kaal,2005,29-Apr-05,Thriller | Adventure | Mystery,Soham Shah (dialogue) | Soham Shah (screenplay) | Soham Shah (story),Soham Shah,0,4,Ajay Devgn , Vivek Oberoi , John Abraham , Lara Dutta
tt0416120,Police Force: An Inside Story,2004,28-May-04,Action | Crime | Drama,Dilip Shukla,Dilip Shukla,0,1,Akshay Kumar , Raveena Tandon , Amrish Puri , Mohan Joshi
tt0416282,Vaastu Shastra,2004,22-Oct-04,Horror | Mystery,Charudutt Acharya,Saurab Narang,0,3,Vicky Ahuja , J.D. Chakravarthi , Ahsaas Channa , Peeya Rai Chowdhary
tt0416712,Elaan,2005,14-Jan-05,Action,Robin Bhatt | Vikram Bhatt,Vikram Bhatt,0,1,Arjun Rampal , Ameesha Patel , John Abraham , Lara Dutta
tt0418096,Rakht,2004,01-Sep-04,Horror | Thriller,Deepak Kulkarni (dialogue) | Deepak Kulkarni (story) | Vinay (screenplay) | Yash (screenplay),Mahesh Manjrekar,0,1,Sanjay Dutt , Sunil Shetty , Bipasha Basu , Dino Morea
tt0418362,Mujhse Shaadi Karogi,2004,30-Jul-04,Comedy | Romance,Anees Bazmee | Rumi Jaffery (dialogue),David Dhawan,0,6,Salman Khan , Akshay Kumar , Priyanka Chopra , Amrish Puri
tt0418460,Aitraaz,2004,12-Nov-04,Drama | Thriller,Shiraz Ahmed (screenplay) | Shiraz Ahmed (story) | Aadesh K. Arjun (dialogue) | Shyam Goel (screenplay) | Shyam Goel (story),Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0,4,Akshay Kumar , Kareena Kapoor , Priyanka Chopra , Amrish Puri
tt0418598,"Chot [Aaj Isko, Kal Tereko]",2004,18-Jun-04,Musical | Action | Crime,Nabh Kumar 'Raju' (story) | Atul Tiwari (dialogue) | Atul Tiwari (screenplay),Nabh Kumar 'Raju',0,1,Ashutosh Rana , Sharad S. Kapoor , Nethra Raghuraman , Ganesh Yadav
tt0418880,Mere Jeevan Saathi,2006,03-Feb-06,Music | Romance,Suneel Darshan (story) | Robin Bhatt (screenplay) | K.K. Singh (dialogue) | Ravi Shankar Jaiswal (additional dialogue),Suneel Darshan,0,1,Akshay Kumar , Karisma Kapoor , Ameesha Patel , Gulshan Grover
tt0419058,Phir Hera Pheri,2006,09-Jun-06,Comedy | Crime,Neeraj Vora,Neeraj Vora,1,7,Akshay Kumar , Sunil Shetty , Paresh Rawal , Bipasha Basu
tt0419468,Baabul,2006,08-Dec-06,Drama | Family | Romance,Ravi Chopra (story) | Achala Nagar | Sameer (lyrics),Ravi Chopra,0,2,Amitabh Bachchan , Salman Khan , Hema Malini , John Abraham
tt0419828,Hyderabad Blues 2,2004,02-Jul-04,Drama | Comedy,Nagesh Kukunoor,Nagesh Kukunoor,0,1,Tisca Chopra , Jyoti Dogra , Anuj Gurwara , Elahe Hiptoola
tt0419974,Morning Raga,2004,18-Mar-05,Drama,Mahesh Dattani (story),Mahesh Dattani,0,1,Shabana Azmi , Prakash Rao , Lillete Dubey , Perizaad Zorabian
tt0420123,Revati,2005,07-May-05,Drama,Farogh Siddique,Farogh Siddique,0,1,Kashmira Shah , Kiran Kumar , Ayub Khan , Javed Khan
tt0420304,Viruddh... Family Comes First,2005,22-Jul-05,Drama,Mahesh Manjrekar | Sanjay Pawar (dialogue) | Vinay (screenplay) | Yash (screenplay),Mahesh Manjrekar,0,3,Amitabh Bachchan , Sharmila Tagore , John Abraham , Sanjay Dutt
tt0420332,Veer-Zaara,2004,12-Nov-04,Drama | Musical | Romance,Aditya Chopra (dialogue) | Aditya Chopra (screenplay) | Aditya Chopra (story),Yash Chopra,0,7,Shah Rukh Khan , Preity Zinta , Rani Mukerji , Kiron Kher
tt0421277,Julie,2004,23-Jul-04,Drama,Nishikant Kamat (screenplay) | Sanjay Pawar (dialogue) | Deepak S. Shivdasani (story),Deepak S. Shivdasani,0,5,Neha Dhupia , Priyanshu Chatterjee , Yash Tonk , Sanjay Kapoor
tt0422091,Dhoom,2004,27-Aug-04,Action | Adventure | Thriller,Vijay Krishna Acharya (dialogue) | Vijay Krishna Acharya (screenplay),Sanjay Gadhvi,0,7,Abhishek Bachchan , Uday Chopra , John Abraham , Esha Deol
tt0422236,Fida,2004,20-Aug-04,Adventure | Romance | Thriller,Lalit Mahajan (screenplay) | Sunny Mahajan (screenplay) | Kiran Kotrial (dialogue),Ken Ghosh,0,2,Kareena Kapoor , Fardeen Khan , Shahid Kapoor , Kim Sharma
tt0422950,Phir Milenge,2004,13-Aug-04,Drama,Atul Sabharwal (screenplay),Revathy,0,1,Salman Khan , Abhishek Bachchan , Shilpa Shetty , Mita Vasisht
tt0423087,Rok Sako To Rok Lo,2004,10-Dec-04,Adventure | Musical | Romance,Arindam Chowdhuri,Arindam Chowdhuri,0,1,Sunny Deol , Yash Pandit , Manjari Phadnis , Carran Kapur
tt0426075,Lakeer - Forbidden Lines,2004,N/A,Action | Drama | Romance,Ahmed Khan (screenplay) | Shahab Khan (screenplay) | Mehboob (dialogue),Ahmed Khan,0,1,Sunny Deol , Sunil Shetty , Sohail Khan , John Abraham
tt0426864,Aakhri Inteqam,2002,N/A,Action,Rajesh Bakshi,Rajesh Bakshi,0,1,Sudesh Berry , Anu Kashyap , Amit Pachori , Jitender
tt0429289,Tauba Tauba,2004,01-Oct-04,Comedy | Drama,N/A,N/A,0,4,Laxmikant Berde , Bobby Darling , Amin Gazi , Ayub Khan
tt0430030,Dobara,2004,24-Sep-04,Musical | Drama,Subodh Chopra (screenplay) | Shashi Ranjan (screenplay) | Vibha Singh (dialogue),Shashi Ranjan,0,1,Jackie Shroff , Raveena Tandon , Mahima Chaudhry , Gulshan Grover
tt0430328,Madhoshi,2004,24-Sep-04,Musical | Mystery | Drama,Tanveer Khan,Tanveer Khan,0,1,Bipasha Basu , John Abraham , Priyanshu Chatterjee , Prakash Bhardwaj
tt0430381,Musafir,2004,10-Dec-04,Action | Crime | Drama,Sanjay Gupta | Sameer Malhotra | Milap Zaveri (dialogue),Sanjay Gupta,0,2,Anil Kapoor , Sameera Reddy , Aditya Pancholi , Mahesh Manjrekar
tt0430480,Popcorn Khao! Mast Ho Jao,2004,01-Oct-04,Comedy | Drama | Romance,Vishal Dadlani (lyrics) | Kabir Sadanand | Raghuvir Shekhawat (dialogue),Kabir Sadanand,0,1,Akshay Kapoor , Tanisha , Yash Tonk , Deepak Tijori
tt0430589,Shaadi Karke Phas Gaya Yaar,2006,01-Aug-06,Romance,K.S. Adiyaman (story) | Rumi Jaffery (screenplay),K.S. Adiyaman,0,1,Salman Khan , Shilpa Shetty , Reema Lagoo , Mohnish Bahl
tt0430702,Tumsa Nahin Dekha,2004,24-Sep-04,Musical | Romance,Subodh Chopra,Anurag Basu,0,1,Emraan Hashmi , Dia Mirza , Anupam Kher , Sharat Saxena
tt0432047,Sarkar,2005,01-Jul-05,Action | Crime | Drama,Manish Gupta,Ram Gopal Varma,0,5,Amitabh Bachchan , Abhishek Bachchan , Kay Kay Menon , Supriya Pathak
tt0432385,AK 47,2004,01-Oct-04,Action | Thriller,N/A,Raam Shetty,0,1,Audhitya Singh , Sheetal Bavishi , Om Puri , Ashish Vidyarthi
tt0432536,Hatya: The Murder,2004,15-Oct-04,Action | Crime | Fantasy,N/A,Kader Kashmiri,0,1,Akshay Kumar , Varsha Usgaonkar , Navin Nischol , Reema Lagoo
tt0432637,Krrish,2006,23-Jun-06,Action | Adventure | Romance,Robin Bhatt (screenplay) | Sachin Bhowmick (screenplay) | Honey Irani (screenplay) | Akarsh Khurana (screenplay) | Sanjay Masoom (dialogue) | Rakesh Roshan (screenplay),Rakesh Roshan,1,8,Rekha , Hrithik Roshan , Priyanka Chopra , Sharat Saxena
tt0433605,Naach,2004,12-Nov-04,Musical | Drama,Sulekha Bajpai | Musharaff Ali Khan | Pooja Ladha Surti,Ram Gopal Varma,0,1,Antara Mali , Abhishek Bachchan , Ritesh Deshmukh , Priya Badlani
tt0435259,Padmashree Laloo Prasad Yadav,2005,28-Jan-05,Comedy,Sanjay Pawar (dialogue) | Vinay | Yash,Mahesh Manjrekar,0,1,Sunil Shetty , Masumeh Makhija , Mahesh Manjrekar , Johnny Lever
tt0435390,Shukriya: Till Death Do Us Apart,2004,08-Oct-04,Musical | Drama | Family,Jeetu Arora (screenplay) | Jeetu Arora (story) | Anubhav Sinha (dialogue) | Anupam Sinha (screenplay) | Anupam Sinha (story),Anupam Sinha,0,1,Anupam Kher , Aftab Shivdasani , Shriya Saran , Indraneel
tt0435437,Taarzan: The Wonder Car,2004,06-Aug-04,Musical | Action | Drama,Lalit Mahajan (story) | Lalit Mahajan,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0,1,Vatsal Seth , Ayesha Takia , Ajay Devgn , Farida Jalal
tt0436451,Jo Bole So Nihaal,2005,13-May-05,Action,Sanjay Chhel (dialogue writer),Rahul Rawail,0,1,Sunny Deol , Thomas Tevana , Gary Castro Churchwell , Kamaal Khan
tt0437182,Family: Ties of Blood,2006,12-Jan-06,Action | Crime | Drama,Rajat Arora (screenwriter) | Tigmanshu Dhulia (dialogue) | Shridhar Raghavan (screenplay) | Ashok Rawat (script & story) | Rajkumar Santoshi (dialogue) | Rajkumar Santoshi (screenplay) | Shaktimaan Talwar (story),Rajkumar Santoshi,0,1,Amitabh Bachchan , Akshay Kumar , Bhoomika Chawla , Aryeman Ramsay
tt0437238,Hulchul,2004,26-Nov-04,Action | Comedy | Drama,K.P. Saxena (dialogue) | Siddique (story) | Neeraj Vora (screenplay),Priyadarshan,0,6,Akshaye Khanna , Kareena Kapoor , Sunil Shetty , Paresh Rawal
tt0437279,Khamoshh... Khauff Ki Raat,2005,15-Apr-05,Thriller,Adi (dialogue) | Adi (screenplay) | Bijesh Jayarajan (screenplay),Deepak Tijori,0,1,Shilpa Shetty , Juhi Chawla , Rajiv Singh , Shawar Ali
tt0437407,Parineeta,2005,10-Jun-05,Drama | Musical | Romance,Saratchandra Chatterjee (novel) | Vidhu Vinod Chopra (screenplay) | Rekha Nigam (dialogue) | Pradeep Sarkar (screenplay),Pradeep Sarkar,0,3,Saif Ali Khan , Vidya Balan , Sanjay Dutt , Dia Mirza
tt0438153,Let's Enjoy,2004,01-Oct-04,Comedy,Siddharth Anand Kumar | Ankur Tewari,Siddharth Anand Kumar | Ankur Tewari,0,1,Shomendra Bose , Aashish Chaudhary , Roshni Chopra , Arzoo Govitrikar
tt0438875,Insan,2005,14-Jan-05,Drama | War,Naeem-Ejaz (dialogue),K. Subhash,0,1,Akshay Kumar , Ajay Devgn , Tusshar Kapoor , Esha Deol
tt0438894,Kisse Pyaar Karo?n,2009,27-Feb-09,Action | Comedy | Crime,Shabbir Ahmed (lyrics) | Yunus Sajawal (screenplay),Ajay Chandhok,0,1,Arshad Warsi , Aashish Chaudhary , Yash Tonk , Udita Goswami
tt0438981,Silsiilay,2005,17-Jun-05,Drama,Khalid Mohamed (story),Khalid Mohamed,0,1,Tabu , Bhoomika Chawla , Riya Sen , Celina Jaitly
tt0439662,Fanaa,2006,26-May-06,Drama | Musical | Romance,Shibani Bathija (screenplay) | Shibani Bathija (story) | Shibani Bathija,Kunal Kohli,0,7,Aamir Khan , Kajol , Rishi Kapoor , Tabu
tt0439754,Pyaar Mein Twist,2005,02-Sep-05,Comedy | Drama | Musical,Sushma Ahuja (story) | Sameer (lyrics),Hriday Shetty,0,1,Rishi Kapoor , Dimple Kapadia , Vikas Bhalla , Emma Bunton
tt0439872,Wajahh: A Reason to Kill,2004,08-Oct-04,Thriller,Ghalib Asadbhopali (dialogue) | Tony Mirrcandani (story) | Sandeep Patel (screenplay),Gautam Adhikari,0,1,Arbaaz Khan , Gracy Singh , Shamita Shetty , Zulfi Sayed
tt0441048,Dhoom:2,2006,24-Nov-06,Action | Thriller,Vijay Krishna Acharya (screenplay) | Vijay Krishna Acharya (dialogue) | Aditya Chopra (story),Sanjay Gadhvi,1,8,Abhishek Bachchan , Uday Chopra , Hrithik Roshan , Aishwarya Rai Bachchan
tt0442606,Mulaqaat,2002,N/A,Drama | Thriller,N/A,K. Ravi Shankar,0,1,Vinay Anand , Arun Bakshi , Rita Bhaduri , Milind Gunaji
tt0442764,Dil Jo Bhi Kahey...,2005,23-Sep-05,Romance,Romesh Sharma,Romesh Sharma,0,1,Amitabh Bachchan , Revathy , Karan Sharma , Annabelle Wallis
tt0442799,Kis Kis Ki Kismat,2004,22-Oct-04,Comedy,Umesh Shukla,Govind Menon,0,1,Mallika Sherawat , Rati Agnihotri , Kurush Deboo , Tinnu Anand
tt0442855,Vaada,2005,07-Jan-05,Romance | Mystery | Drama,Rumi Jaffery,Satish Kaushik,0,2,Arjun Rampal , Zayed Khan , Ameesha Patel , Alok Nath
tt0443208,Rog,2005,07-Jan-05,Mystery | Romance | Thriller,Mahesh Bhatt | Subodh Chopra (dialogue) | Niranjan Iyengar (dialogue),Himanshu Brahmbhatt,0,1,Irrfan Khan , Suhel Seth , Himanshu Malik , Shyamoli Varma
tt0443331,Milenge Milenge,2010,09-Jul-10,Drama | Romance,Shiraz Ahmed (dialogue) | Shiraz Ahmed (story),Satish Kaushik,0,2,Kareena Kapoor , Shahid Kapoor , Aarti Chhabria , Delnaaz Irani
tt0443594,Naina,2005,20-May-05,Drama | Horror | Mystery,Shripal Morakhia (story) | Sagar Pandya | Anjum Rajabali,Shripal Morakhia,0,2,Urmila Matondkar , Anuj Sawhney , Malavikka , Amardeep Jha
tt0443708,Page 3,2005,21-Jan-05,Drama,Nina Arora (screenplay) | Madhur Bhandarkar (dialogue) | Sanjeev Dutta (dialogue) | Manoj Tyagi (screenplay),Madhur Bhandarkar,0,5,Konkona Sen Sharma , Atul Kulkarni , Sandhya Mridul , Tara Sharma
tt0444767,A Sublime Love Story: Barsaat,2005,19-Aug-05,Romance,Suneel Darshan (story) | Robin Bhatt (screenplay) | Shyam Goel (screenplay) | Rumi Jaffery (dialogue) | K.K. Singh (dialogue),Suneel Darshan,0,3,Bobby Deol , Bipasha Basu , Priyanka Chopra , Gajendra Chouhan
tt0444769,Blackmail,2005,28-Jan-05,Action | Drama | Thriller,Robin Bhatt (story) | Javed Siddiqui (dialogue),Anil Devgan,0,1,Ajay Devgn , Sunil Shetty , Priyanka Chopra , Dia Mirza
tt0444781,Deewane Huye Paagal,2005,25-Nov-05,Comedy | Romance,Kiran Kotrial (story) | Neeraj Vora (dialogue) | Abbas Hirapurwala (dialogue),Vikram Bhatt,0,2,Akshay Kumar , Sunil Shetty , Shahid Kapoor , Rimi Sen
tt0444820,Fareb,2005,N/A,Drama | Thriller,Girish Dhamija (dialogue) | Bijesh Jayarajan (screenplay) | Bijesh Jayarajan (story),Deepak Tijori,0,1,Shilpa Shetty , Manoj Bajpayee , Shamita Shetty , Parmeet Sethi
tt0444840,Humko Deewana Kar Gaye,2006,14-Apr-06,Romance,Sudhanshu Dube (additional dialogue) | Raj Kanwar,Raj Kanwar,0,2,Akshay Kumar , Katrina Kaif , Bipasha Basu , Bhagyashree
tt0444849,Karam,2005,11-Mar-05,Crime | Thriller,Suparn Verma (story),Sanjay F. Gupta,0,2,John Abraham , Priyanka Chopra , Bharat Dabholkar , Vishwajeet Pradhan
tt0444874,Main Aisa Hi Hoon,2005,06-May-05,Musical | Drama,Harry Baweja (story) | Bhavani Iyer (screenplay) | Anurag Kashyap (dialogue),Harry Baweja,0,1,Ajay Devgn , Sushmita Sen , Esha Deol , Anupam Kher
tt0444913,Tango Charlie,2005,25-Mar-05,Action | Drama | War,Mani Shankar (dialogue) | Mani Shankar (screenplay),Mani Shankar,0,1,Ajay Devgn , Bobby Deol , Sanjay Dutt , Sunil Shetty
tt0444915,Tathastu,2006,N/A,Drama,N/A,Anubhav Sinha,0,1,Sanjay Dutt , Ameesha Patel , Jayapradha , Gulshan Grover
tt0445022,Jurm,2005,10-Feb-05,Thriller,N/A,Vikram Bhatt,0,1,Bobby Deol , Lara Dutta , Milind Gunaji , Shakti Kapoor
tt0445056,Sheesha,2005,11-Feb-05,Drama | Romance | Thriller,Sanjay Masoom (dialogue) | A. Muthu (story) | Ashu Trikha (screenplay),Ashu Trikha,0,1,Neha Dhupia , Elidh MacQueen , Niju Mavani , Nares Ngamseera
tt0447235,Kiss Kis Ko,2004,N/A,Musical,Pankaj Kapoor,Sharad Sharan,0,1,Chaitanya Bhosle , Sherrin Verghese , Bhumika Puri , Aparna Kumesh
tt0447890,Chaahat Ek Nasha...,2005,11-Feb-05,Romance,N/A,Jay Prakash | Surya Prakash,0,1,Aryan Vaid , Manisha Koirala , Preeti Jhangiani , Sharad S. Kapoor
tt0448121,Sins,2005,25-Feb-05,Drama | Romance,N/A,Vinod Pande,0,2,Vinod Pande , Shiney Ahuja , Seema Rahmani,
tt0448206,Bunty Aur Babli,2005,27-May-05,Adventure | Comedy | Crime,Aditya Chopra (story) | Jaideep Sahni (screenplay) | Jaideep Sahni (dialogue),Shaad Ali,0,7,Amitabh Bachchan , Rani Mukerji , Abhishek Bachchan , Kiran Juneja
tt0449189,Banaras,2006,07-Apr-06,Musical | Drama,Javed Siddiqui (dialogue) | L.C. Singh,Pankaj Parashar,0,1,Urmila Matondkar , Ashmit Patel , Dimple Kapadia , Raj Babbar
tt0449228,Dosti: Friends Forever,2005,23-Dec-05,Romance,Suneel Darshan (story) | Robin Bhatt (screenplay) | Shyam Goel (screenplay) | Rumi Jaffery (screenplay) | K.K. Singh (screenplay),Suneel Darshan,0,2,Akshay Kumar , Bobby Deol , Kareena Kapoor , Lara Dutta
tt0449306,Lucky: No Time for Love,2005,08-Apr-05,Musical | Drama | Romance,Radhika Rao | Vinay Sapru | Milap Zaveri (dialogue),Radhika Rao | Vinay Sapru,0,3,Salman Khan , Sneha Ullal , Mithun Chakraborty , Kader Khan
tt0449389,Shaadi No. 1,2005,03-Nov-05,Comedy,N/A,David Dhawan,0,2,Fardeen Khan , Zayed Khan , Sharman Joshi , Esha Deol
tt0449870,Chehraa,2005,18-Feb-05,Thriller,Saurabh Shukla,Saurabh Shukla,0,1,Bipasha Basu , Dino Morea , Preeti Jhangiani , Irrfan Khan
tt0449982,Hum Dum,2005,11-Feb-05,Comedy | Romance,Ghalib Asadbhopali (dialogue) | Kushan Nandy (story) | Kiran Shroff,Kushan Nandy,0,1,Romit Raaj , Anjana Sukhani , Benjamin Gilani , Tanvi Azmi
tt0449994,Jodhaa Akbar,2008,15-Feb-08,Action | Adventure | Biography,Haidar Ali (story) | Haidar Ali (screenplay) | Ashutosh Gowariker (screenplay) | K.P. Saxena (dialogue),Ashutosh Gowariker,0,5,Hrithik Roshan , Aishwarya Rai Bachchan , Sonu Sood , Poonam Sinha
tt0449999,Kabhi Alvida Naa Kehna,2006,11-Aug-06,Drama,Karan Johar (story) | Shibani Bathija (screenplay) | Karan Johar (screenplay) | Niranjan Iyengar (dialogue),Karan Johar,0,5,Shah Rukh Khan , Rani Mukerji , Amitabh Bachchan , Preity Zinta
tt0451631,Apaharan,2005,02-Dec-05,Action | Crime | Drama,Prakash Jha (dialogue) | Prakash Jha (screenplay) | Prakash Jha (story) | Shridhar Raghavan (screenplay) | Anjum Rajabali (script consultant) | Manoj Tyagi (screenplay),Prakash Jha,0,5,Ajay Devgn , Nana Patekar , Bipasha Basu , Ayub Khan
tt0451639,Bachke Rehna Re Baba,2005,03-Jun-05,Comedy,Robin Bhatt (screenplay) | Robin Bhatt (story) | Umesh Shukla (dialogue) | Umesh Shukla (screenplay) | Umesh Shukla (story),Govind Menon,0,2,Rekha , Mallika Sherawat , Paresh Rawal , Satish Shah
tt0451787,Kyon Ki...,2005,03-Nov-05,Drama | Romance,Sanjay Chhel (dialogue),Priyadarshan,0,2,Salman Khan , Kareena Kapoor , Rimi Sen , Jackie Shroff
tt0451803,Maine Pyaar Kyun Kiya,2005,15-Jul-05,Comedy | Drama | Romance,Sanjay Chhel (dialogues) | Rumi Jaffery (screenplay) | Sameer (lyrics),David Dhawan,0,5,Salman Khan , Sushmita Sen , Katrina Kaif , Sohail Khan
tt0451824,My Wife's Murder,2005,19-Aug-05,Thriller,Atul Sabharwal,Jijy Philip,0,2,Anil Kapoor , Suchitra Krishnamoorthi , Nandana Sen , Rajesh Tandon
tt0451833,No Entry,2005,26-Aug-05,Comedy | Drama | Musical,Anees Bazmee,Anees Bazmee,0,7,Anil Kapoor , Salman Khan , Fardeen Khan , Bipasha Basu
tt0451850,Paheli,2005,24-Jun-05,Fantasy | Romance,Vijayadan Detha (novel) | Vijayadan Detha (story) | Sandhya Gokhale (dialogue) | Sandhya Gokhale (screenplay) | Amol Palekar (story),Amol Palekar,0,3,Shah Rukh Khan , Anupam Kher , Rani Mukerji , Amitabh Bachchan
tt0451919,Socha Na Tha,2005,04-Mar-05,Romance | Comedy,Imtiaz Ali,Imtiaz Ali,0,2,Abhay Deol , Ayesha Takia , Ayesha Jhulka , Apoorva Jha
tt0451983,Zeher,2005,25-Mar-05,Thriller,Mahesh Bhatt (screenplay),Mohit Suri,0,4,Emraan Hashmi , Shamita Shetty , Udita Goswami , Sameer Kochhar
tt0453582,7 1/2 Phere: More Than a Wedding,2005,29-Jul-05,Comedy | Drama,Subrat Sinha (lyrics) | Honey Trehan (lyrics) | Ishaan Trivedi,Ishaan Trivedi,0,1,Juhi Chawla , Irrfan Khan , Manoj Pahwa , Nina Kulkarni
tt0453671,Garam Masala,2005,03-Nov-05,Comedy,Priyadarshan (screenplay) | Neeraj Vora (dialogue) | Priyadarshan (story),Priyadarshan,0,6,Akshay Kumar , John Abraham , Paresh Rawal , Rimi Sen
tt0453729,Iqbal,2005,20-Jan-06,Drama,Nagesh Kukunoor,Nagesh Kukunoor,0,4,Naseeruddin Shah , Girish Karnad , Shreyas Talpade , Shweta Prasad
tt0453748,Kuchh Meetha Ho Jaye,2005,15-Apr-05,Comedy | Romance,Samar Khan (story) | Rohit Malhotra (dialogue) | Rohit Malhotra (screenplay) | Rohit Malhotra (story),Samar Khan,0,1,Arshad Warsi , Mahima Chaudhry , Parvin Dabas , Sandhya Mridul
tt0454396,Aryan: Unbreakable,2006,15-Dec-06,Drama,Abhishek Kapoor,Abhishek Kapoor,0,1,Sohail Khan , Sneha Ullal , Inder Kumar , Farida Jalal
tt0454429,Chingaari,2006,17-Feb-06,Drama,Bhupen Hazarika (story) | Kalpana Lajmi (dialogue) | Kalpana Lajmi (screenplay),Kalpana Lajmi,0,1,Sushmita Sen , Mithun Chakraborty , Anuj Sawhney , Ila Arun
tt0456144,Lage Raho Munna Bhai,2006,01-Sep-06,Comedy | Drama | Romance,Vidhu Vinod Chopra (screenplay) | Rajkumar Hirani | Abhijit Joshi (screenplay),Rajkumar Hirani,1,8,Sanjay Dutt , Arshad Warsi , Vidya Balan , Boman Irani
tt0456165,Salaam Namaste,2005,09-Sep-05,Comedy | Drama | Romance,Siddharth Anand (screenplay) | Abbas Tyrewala (dialogue),Siddharth Anand,0,6,Saif Ali Khan , Preity Zinta , Arshad Warsi , Tania Zaetta
tt0456413,Fight Club: Members Only,2006,17-Feb-06,Action | Comedy,Vikram Chopra (screenplay) | Sohail Khan (dialogue) | Sohail Khan (screenplay) | Sohail Khan (story) | Mayur Puri (dialogue),Vikram Chopra,0,2,Sunil Shetty , Sohail Khan , Zayed Khan , Dino Morea
